account_id,txn_count,total_amount,fraud_signal_count,risk_event_count,incoming_count,outgoing_count,first_step,last_step,fraud_rate,risk_rate,activity_score,activity_band,suspicion_score
C1371510633,11,1744128.39,1,11,11,0,159,404,0.0909090909090909,1.0,0.507234727666476,Low Activity,0.405268927312102
C139184111,11,1685460.12,1,11,11,0,163,397,0.0909090909090909,1.0,0.507234727666476,Low Activity,0.405268927312102
C1401949177,11,14988579.26,1,11,11,0,190,688,0.0909090909090909,1.0,0.507234727666476,Low Activity,0.405268927312102
C1405637035,11,10912692.62,1,11,11,0,209,476,0.0909090909090909,1.0,0.507234727666476,Low Activity,0.405268927312102
C1419423459,11,2106947.71,1,11,11,0,16,203,0.0909090909090909,1.0,0.507234727666476,Low Activity,0.405268927312102
C1424690592,11,1362212.39,1,11,11,0,38,490,0.0909090909090909,1.0,0.507234727666476,Low Activity,0.405268927312102
C1430125468,11,2575095.49,1,11,11,0,171,399,0.0909090909090909,1.0,0.507234727666476,Low Activity,0.405268927312102
C1450888906,11,6939206.83,1,11,11,0,202,571,0.0909090909090909,1.0,0.507234727666476,Low Activity,0.405268927312102
C1454683123,11,11697597.38,1,11,11,0,88,376,0.0909090909090909,1.0,0.507234727666476,Low Activity,0.405268927312102
C1464577173,11,2795527.66,1,11,11,0,160,402,0.0909090909090909,1.0,0.507234727666476,Low Activity,0.405268927312102
C1485453615,11,2440254.51,1,11,11,0,9,326,0.0909090909090909,1.0,0.507234727666476,Low Activity,0.405268927312102
C1488413166,11,1879413.32,1,11,11,0,25,333,0.0909090909090909,1.0,0.507234727666476,Low Activity,0.405268927312102
C1492417626,11,2399040.83,1,11,11,0,148,330,0.0909090909090909,1.0,0.507234727666476,Low Activity,0.405268927312102
C1502171587,11,7958167.65,1,11,11,0,59,398,0.0909090909090909,1.0,0.507234727666476,Low Activity,0.405268927312102
C1511253622,11,4238007.15,1,11,11,0,157,419,0.0909090909090909,1.0,0.507234727666476,Low Activity,0.405268927312102
C1523189277,11,3520678.37,1,11,11,0,43,548,0.0909090909090909,1.0,0.507234727666476,Low Activity,0.405268927312102
C1529830954,11,2359370.85,1,11,11,0,161,598,0.0909090909090909,1.0,0.507234727666476,Low Activity,0.405268927312102
C1551990809,11,2357952.94,1,11,11,0,180,688,0.0909090909090909,1.0,0.507234727666476,Low Activity,0.405268927312102
C1552333494,11,1652177.44,1,11,11,0,159,379,0.0909090909090909,1.0,0.507234727666476,Low Activity,0.405268927312102
C1591408637,11,3210710.63,1,11,11,0,134,514,0.0909090909090909,1.0,0.507234727666476,Low Activity,0.405268927312102
C1600956649,11,2227184.05,1,11,11,0,186,484,0.0909090909090909,1.0,0.507234727666476,Low Activity,0.405268927312102
C1602753129,11,1937548.51,1,11,11,0,157,429,0.0909090909090909,1.0,0.507234727666476,Low Activity,0.405268927312102
C160976870,11,3646427.92,1,11,11,0,160,715,0.0909090909090909,1.0,0.507234727666476,Low Activity,0.405268927312102
C161212060,11,14010950.05,1,11,11,0,131,592,0.0909090909090909,1.0,0.507234727666476,Low Activity,0.405268927312102
C1636242484,11,3577508.2,1,11,11,0,30,542,0.0909090909090909,1.0,0.507234727666476,Low Activity,0.405268927312102
C1652527413,11,10795478.69,1,11,11,0,44,353,0.0909090909090909,1.0,0.507234727666476,Low Activity,0.405268927312102
C1707583711,11,2597076.12,1,11,11,0,56,280,0.0909090909090909,1.0,0.507234727666476,Low Activity,0.405268927312102
C1714931087,11,2412056.35,1,11,10,1,65,546,0.0909090909090909,1.0,0.507234727666476,Low Activity,0.405268927312102
C1718989078,11,2626577.67,1,11,11,0,57,401,0.0909090909090909,1.0,0.507234727666476,Low Activity,0.405268927312102
C1721637972,11,1855114.0,1,11,11,0,15,379,0.0909090909090909,1.0,0.507234727666476,Low Activity,0.405268927312102
C1742570828,11,2015136.52,1,11,11,0,183,374,0.0909090909090909,1.0,0.507234727666476,Low Activity,0.405268927312102
C1744886336,11,11345804.14,1,11,11,0,18,524,0.0909090909090909,1.0,0.507234727666476,Low Activity,0.405268927312102
C1789606671,11,3868418.67,1,11,11,0,171,402,0.0909090909090909,1.0,0.507234727666476,Low Activity,0.405268927312102
C1798782759,11,2277919.76,1,11,11,0,16,584,0.0909090909090909,1.0,0.507234727666476,Low Activity,0.405268927312102
C18004144,11,4514630.32,1,11,11,0,172,404,0.0909090909090909,1.0,0.507234727666476,Low Activity,0.405268927312102
C1805134264,11,3505244.97,1,11,11,0,164,396,0.0909090909090909,1.0,0.507234727666476,Low Activity,0.405268927312102
C1812639726,11,2286954.08,1,11,11,0,161,648,0.0909090909090909,1.0,0.507234727666476,Low Activity,0.405268927312102
C1835811018,11,1963567.59,1,11,11,0,159,592,0.0909090909090909,1.0,0.507234727666476,Low Activity,0.405268927312102
C1839236136,11,2938315.38,1,11,11,0,188,525,0.0909090909090909,1.0,0.507234727666476,Low Activity,0.405268927312102
C1873285106,11,3446534.03,1,11,11,0,58,327,0.0909090909090909,1.0,0.507234727666476,Low Activity,0.405268927312102
C1892138777,11,2082591.44,1,11,11,0,205,619,0.0909090909090909,1.0,0.507234727666476,Low Activity,0.405268927312102
C1901902760,11,5683085.68,1,11,11,0,189,602,0.0909090909090909,1.0,0.507234727666476,Low Activity,0.405268927312102
C1908627867,11,2180143.01,1,11,11,0,26,404,0.0909090909090909,1.0,0.507234727666476,Low Activity,0.405268927312102
C1922343800,11,3797808.19,1,11,11,0,204,396,0.0909090909090909,1.0,0.507234727666476,Low Activity,0.405268927312102
C1927695058,11,2636332.36,1,11,11,0,25,307,0.0909090909090909,1.0,0.507234727666476,Low Activity,0.405268927312102
C1934689735,11,6827936.1,1,11,11,0,185,469,0.0909090909090909,1.0,0.507234727666476,Low Activity,0.405268927312102
C1950313114,11,4786008.02,1,11,11,0,187,395,0.0909090909090909,1.0,0.507234727666476,Low Activity,0.405268927312102
C1960441382,11,1925699.3,1,11,11,0,37,331,0.0909090909090909,1.0,0.507234727666476,Low Activity,0.405268927312102
C1968032236,11,6437005.95,1,11,11,0,140,570,0.0909090909090909,1.0,0.507234727666476,Low Activity,0.405268927312102
C1974637471,11,2492729.77,1,11,11,0,44,359,0.0909090909090909,1.0,0.507234727666476,Low Activity,0.405268927312102
C1975305951,11,2843445.48,1,11,11,0,111,398,0.0909090909090909,1.0,0.507234727666476,Low Activity,0.405268927312102
C1982874632,11,6136723.49,1,11,11,0,42,332,0.0909090909090909,1.0,0.507234727666476,Low Activity,0.405268927312102
C1992468113,11,1839067.8,1,11,11,0,45,617,0.0909090909090909,1.0,0.507234727666476,Low Activity,0.405268927312102
C2023785660,11,1932163.88,1,11,11,0,104,325,0.0909090909090909,1.0,0.507234727666476,Low Activity,0.405268927312102
C203085340,11,2820679.22,1,11,11,0,52,379,0.0909090909090909,1.0,0.507234727666476,Low Activity,0.405268927312102
C2045107453,11,2783390.34,1,11,11,0,98,330,0.0909090909090909,1.0,0.507234727666476,Low Activity,0.405268927312102
C207357507,11,2191131.14,1,11,11,0,160,420,0.0909090909090909,1.0,0.507234727666476,Low Activity,0.405268927312102
C2083154872,11,1453525.11,1,11,11,0,162,420,0.0909090909090909,1.0,0.507234727666476,Low Activity,0.405268927312102
C2091877200,11,4822521.2,1,11,11,0,180,694,0.0909090909090909,1.0,0.507234727666476,Low Activity,0.405268927312102
C209796396,11,1793281.15,1,11,11,0,186,618,0.0909090909090909,1.0,0.507234727666476,Low Activity,0.405268927312102
C209868118,11,2181848.4,1,11,11,0,13,402,0.0909090909090909,1.0,0.507234727666476,Low Activity,0.405268927312102
C2102471265,11,4115409.26,1,11,11,0,229,402,0.0909090909090909,1.0,0.507234727666476,Low Activity,0.405268927312102
C2102767053,11,2497900.8,1,11,11,0,230,711,0.0909090909090909,1.0,0.507234727666476,Low Activity,0.405268927312102
C2125159934,11,4287303.56,1,11,11,0,64,354,0.0909090909090909,1.0,0.507234727666476,Low Activity,0.405268927312102
C2126149850,11,1920507.12,1,11,11,0,209,420,0.0909090909090909,1.0,0.507234727666476,Low Activity,0.405268927312102
C2146664506,11,3668993.68,1,11,11,0,182,564,0.0909090909090909,1.0,0.507234727666476,Low Activity,0.405268927312102
C21652868,11,3846248.46,1,11,11,0,101,405,0.0909090909090909,1.0,0.507234727666476,Low Activity,0.405268927312102
C21867933,11,1428963.28,1,11,11,0,125,397,0.0909090909090909,1.0,0.507234727666476,Low Activity,0.405268927312102
C22286417,11,2098215.13,1,11,11,0,21,538,0.0909090909090909,1.0,0.507234727666476,Low Activity,0.405268927312102
C231294595,11,4383144.06,1,11,11,0,106,596,0.0909090909090909,1.0,0.507234727666476,Low Activity,0.405268927312102
C234112724,11,3385964.5,1,11,11,0,63,355,0.0909090909090909,1.0,0.507234727666476,Low Activity,0.405268927312102
C253339392,11,2426807.28,1,11,11,0,139,595,0.0909090909090909,1.0,0.507234727666476,Low Activity,0.405268927312102
C258215915,11,3710128.98,1,11,11,0,179,402,0.0909090909090909,1.0,0.507234727666476,Low Activity,0.405268927312102
C271149484,11,1028391.46,1,11,11,0,90,690,0.0909090909090909,1.0,0.507234727666476,Low Activity,0.405268927312102
C277862929,11,1545714.79,1,11,11,0,184,598,0.0909090909090909,1.0,0.507234727666476,Low Activity,0.405268927312102
C28614156,11,2796092.11,1,11,11,0,133,399,0.0909090909090909,1.0,0.507234727666476,Low Activity,0.405268927312102
C298210338,11,2819603.98,1,11,11,0,181,629,0.0909090909090909,1.0,0.507234727666476,Low Activity,0.405268927312102
C301912677,11,2538634.79,1,11,11,0,141,327,0.0909090909090909,1.0,0.507234727666476,Low Activity,0.405268927312102
C3107126,11,1799788.62,1,11,11,0,41,592,0.0909090909090909,1.0,0.507234727666476,Low Activity,0.405268927312102
C312459798,11,2178724.96,1,11,11,0,99,681,0.0909090909090909,1.0,0.507234727666476,Low Activity,0.405268927312102
C329029721,11,3664905.12,1,11,11,0,94,595,0.0909090909090909,1.0,0.507234727666476,Low Activity,0.405268927312102
C36534041,11,1940286.99,1,11,11,0,66,544,0.0909090909090909,1.0,0.507234727666476,Low Activity,0.405268927312102
C372683290,11,1503786.84,1,11,11,0,155,594,0.0909090909090909,1.0,0.507234727666476,Low Activity,0.405268927312102
C373469427,11,4475802.14,1,11,11,0,37,570,0.0909090909090909,1.0,0.507234727666476,Low Activity,0.405268927312102
C378717851,11,9289393.81,1,11,11,0,163,402,0.0909090909090909,1.0,0.507234727666476,Low Activity,0.405268927312102
C382918282,11,6472232.37,1,11,11,0,208,416,0.0909090909090909,1.0,0.507234727666476,Low Activity,0.405268927312102
C392599315,11,7759652.09,1,11,11,0,135,526,0.0909090909090909,1.0,0.507234727666476,Low Activity,0.405268927312102
C398205372,11,2202586.15,1,11,11,0,132,395,0.0909090909090909,1.0,0.507234727666476,Low Activity,0.405268927312102
C437308793,11,4757189.8,1,11,11,0,42,439,0.0909090909090909,1.0,0.507234727666476,Low Activity,0.405268927312102
C440567141,11,5895297.15,1,11,11,0,42,565,0.0909090909090909,1.0,0.507234727666476,Low Activity,0.405268927312102
C450042361,11,1866157.73,1,11,11,0,15,701,0.0909090909090909,1.0,0.507234727666476,Low Activity,0.405268927312102
C45573890,11,2009534.13,1,11,11,0,149,354,0.0909090909090909,1.0,0.507234727666476,Low Activity,0.405268927312102
C463702368,11,2827102.0,1,11,11,0,185,372,0.0909090909090909,1.0,0.507234727666476,Low Activity,0.405268927312102
C487414422,11,4832661.69,1,11,11,0,40,403,0.0909090909090909,1.0,0.507234727666476,Low Activity,0.405268927312102
C489326905,11,6514915.13,1,11,11,0,178,517,0.0909090909090909,1.0,0.507234727666476,Low Activity,0.405268927312102
C508327884,11,2435977.2,1,11,11,0,163,347,0.0909090909090909,1.0,0.507234727666476,Low Activity,0.405268927312102
C512979582,11,2015710.33,1,11,11,0,47,592,0.0909090909090909,1.0,0.507234727666476,Low Activity,0.405268927312102
C537664657,11,2363243.52,1,11,11,0,252,658,0.0909090909090909,1.0,0.507234727666476,Low Activity,0.405268927312102
C539442999,11,4256025.59,1,11,11,0,116,404,0.0909090909090909,1.0,0.507234727666476,Low Activity,0.405268927312102
C546104112,11,2421782.97,1,11,11,0,43,571,0.0909090909090909,1.0,0.507234727666476,Low Activity,0.405268927312102
C546830525,11,2928904.39,1,11,11,0,203,620,0.0909090909090909,1.0,0.507234727666476,Low Activity,0.405268927312102
C553554525,11,3566727.01,1,11,11,0,178,534,0.0909090909090909,1.0,0.507234727666476,Low Activity,0.405268927312102
C565411980,11,3740841.8,1,11,11,0,213,378,0.0909090909090909,1.0,0.507234727666476,Low Activity,0.405268927312102
C57546675,11,3027294.63,1,11,11,0,41,612,0.0909090909090909,1.0,0.507234727666476,Low Activity,0.405268927312102
C580926195,11,7185332.98,1,11,11,0,203,567,0.0909090909090909,1.0,0.507234727666476,Low Activity,0.405268927312102
C597537774,11,19083825.76,1,11,11,0,184,328,0.0909090909090909,1.0,0.507234727666476,Low Activity,0.405268927312102
C607131381,11,20394654.29,1,11,11,0,253,393,0.0909090909090909,1.0,0.507234727666476,Low Activity,0.405268927312102
C619550945,11,8790991.46,1,11,11,0,199,400,0.0909090909090909,1.0,0.507234727666476,Low Activity,0.405268927312102
C627570303,11,2483678.48,1,11,11,0,142,377,0.0909090909090909,1.0,0.507234727666476,Low Activity,0.405268927312102
C634051834,11,4268376.54,1,11,11,0,186,402,0.0909090909090909,1.0,0.507234727666476,Low Activity,0.405268927312102
C635621973,11,13102553.59,1,11,11,0,155,734,0.0909090909090909,1.0,0.507234727666476,Low Activity,0.405268927312102
C658604431,11,3583793.0,1,11,11,0,66,469,0.0909090909090909,1.0,0.507234727666476,Low Activity,0.405268927312102
C663883872,11,5911054.51,1,11,11,0,21,309,0.0909090909090909,1.0,0.507234727666476,Low Activity,0.405268927312102
C679714329,11,7117733.1,1,11,11,0,178,548,0.0909090909090909,1.0,0.507234727666476,Low Activity,0.405268927312102
C685901539,11,4282476.54,1,11,11,0,185,404,0.0909090909090909,1.0,0.507234727666476,Low Activity,0.405268927312102
C700261838,11,1815108.77,1,11,11,0,193,408,0.0909090909090909,1.0,0.507234727666476,Low Activity,0.405268927312102
C746124782,11,4319778.86,1,11,11,0,131,540,0.0909090909090909,1.0,0.507234727666476,Low Activity,0.405268927312102
C761769299,11,1331777.87,1,11,11,0,36,688,0.0909090909090909,1.0,0.507234727666476,Low Activity,0.405268927312102
C798319481,11,1228395.86,1,11,11,0,177,308,0.0909090909090909,1.0,0.507234727666476,Low Activity,0.405268927312102
C842293503,11,2395401.68,1,11,11,0,91,505,0.0909090909090909,1.0,0.507234727666476,Low Activity,0.405268927312102
C846511826,11,3196499.25,1,11,11,0,98,526,0.0909090909090909,1.0,0.507234727666476,Low Activity,0.405268927312102
C848131266,11,4161102.95,1,11,11,0,253,711,0.0909090909090909,1.0,0.507234727666476,Low Activity,0.405268927312102
C861498730,11,4043553.83,1,11,11,0,155,714,0.0909090909090909,1.0,0.507234727666476,Low Activity,0.405268927312102
C866057114,11,1632387.81,1,11,11,0,131,671,0.0909090909090909,1.0,0.507234727666476,Low Activity,0.405268927312102
C875288652,11,12665381.07,1,11,11,0,33,399,0.0909090909090909,1.0,0.507234727666476,Low Activity,0.405268927312102
C88359761,11,2287092.16,1,11,11,0,137,642,0.0909090909090909,1.0,0.507234727666476,Low Activity,0.405268927312102
C89425517,11,3307004.45,1,11,11,0,186,694,0.0909090909090909,1.0,0.507234727666476,Low Activity,0.405268927312102
C909346905,11,7471298.69,1,11,11,0,180,540,0.0909090909090909,1.0,0.507234727666476,Low Activity,0.405268927312102
C94475674,11,1716929.42,1,11,11,0,94,667,0.0909090909090909,1.0,0.507234727666476,Low Activity,0.405268927312102
C979594589,11,2738316.71,1,11,10,1,66,393,0.0909090909090909,1.0,0.507234727666476,Low Activity,0.405268927312102
C1827219533,24,11421768.08,2,23,24,0,36,544,0.0833333333333333,0.958333333333333,0.672264250833898,Low Activity,0.40472642508339
C803116137,77,119151662.25,2,76,77,0,4,476,0.025974025974026,0.987012987012987,0.918859545362382,High Activity,0.40357426622455
C644163395,26,12394643.44,2,25,26,0,14,538,0.0769230769230769,0.961538461538462,0.689195949848881,Medium Activity,0.403534979600273
C1004490006,12,4219134.59,1,12,12,0,204,546,0.0833333333333333,1.0,0.525640532378587,Low Activity,0.402564053237859
C1006459134,12,4880220.95,1,12,12,0,231,401,0.0833333333333333,1.0,0.525640532378587,Low Activity,0.402564053237859
C1018466821,12,1901096.79,1,12,12,0,55,500,0.0833333333333333,1.0,0.525640532378587,Low Activity,0.402564053237859
C1023961494,12,5036683.53,1,12,12,0,99,590,0.0833333333333333,1.0,0.525640532378587,Low Activity,0.402564053237859
C1034144865,12,1190878.76,1,12,12,0,36,681,0.0833333333333333,1.0,0.525640532378587,Low Activity,0.402564053237859
C1036604265,12,10087025.99,1,12,12,0,161,395,0.0833333333333333,1.0,0.525640532378587,Low Activity,0.402564053237859
C1038092429,12,9277817.91,1,12,12,0,19,329,0.0833333333333333,1.0,0.525640532378587,Low Activity,0.402564053237859
C1049156281,12,1053704.38,1,12,12,0,182,522,0.0833333333333333,1.0,0.525640532378587,Low Activity,0.402564053237859
C1051603827,12,1483746.72,1,12,12,0,18,329,0.0833333333333333,1.0,0.525640532378587,Low Activity,0.402564053237859
C1053414206,12,3467164.69,1,12,12,0,243,404,0.0833333333333333,1.0,0.525640532378587,Low Activity,0.402564053237859
C1054326856,12,3194723.94,1,12,12,0,159,688,0.0833333333333333,1.0,0.525640532378587,Low Activity,0.402564053237859
C1058336842,12,2867088.39,1,12,12,0,209,546,0.0833333333333333,1.0,0.525640532378587,Low Activity,0.402564053237859
C1058590682,12,1455373.7,1,12,12,0,34,588,0.0833333333333333,1.0,0.525640532378587,Low Activity,0.402564053237859
C106008304,12,6362190.18,1,12,12,0,136,330,0.0833333333333333,1.0,0.525640532378587,Low Activity,0.402564053237859
C1076657596,12,2555942.85,1,12,12,0,278,525,0.0833333333333333,1.0,0.525640532378587,Low Activity,0.402564053237859
C1091334879,12,3223309.25,1,12,12,0,18,398,0.0833333333333333,1.0,0.525640532378587,Low Activity,0.402564053237859
C1092771337,12,2172916.07,1,12,12,0,36,336,0.0833333333333333,1.0,0.525640532378587,Low Activity,0.402564053237859
C1127756392,12,2640895.37,1,12,12,0,148,403,0.0833333333333333,1.0,0.525640532378587,Low Activity,0.402564053237859
C1141476786,12,1705851.05,1,12,12,0,139,550,0.0833333333333333,1.0,0.525640532378587,Low Activity,0.402564053237859
C1160422569,12,3613548.0,1,12,12,0,122,380,0.0833333333333333,1.0,0.525640532378587,Low Activity,0.402564053237859
C1165543736,12,2627703.16,1,12,12,0,163,398,0.0833333333333333,1.0,0.525640532378587,Low Activity,0.402564053237859
C1170550501,12,5096540.98,1,12,12,0,114,531,0.0833333333333333,1.0,0.525640532378587,Low Activity,0.402564053237859
C1185406486,12,5782932.93,1,12,12,0,97,540,0.0833333333333333,1.0,0.525640532378587,Low Activity,0.402564053237859
C1201001488,12,7021550.46,1,12,12,0,186,408,0.0833333333333333,1.0,0.525640532378587,Low Activity,0.402564053237859
C1214261150,12,3937388.3,1,12,12,0,136,373,0.0833333333333333,1.0,0.525640532378587,Low Activity,0.402564053237859
C1215602275,12,2945215.88,1,12,12,0,17,394,0.0833333333333333,1.0,0.525640532378587,Low Activity,0.402564053237859
C1234529860,12,6183725.21,1,12,12,0,88,576,0.0833333333333333,1.0,0.525640532378587,Low Activity,0.402564053237859
C1250942546,12,4785913.48,1,12,12,0,68,380,0.0833333333333333,1.0,0.525640532378587,Low Activity,0.402564053237859
C1306048259,12,2452777.79,1,12,12,0,141,397,0.0833333333333333,1.0,0.525640532378587,Low Activity,0.402564053237859
C1313763244,12,1640031.18,1,12,12,0,135,259,0.0833333333333333,1.0,0.525640532378587,Low Activity,0.402564053237859
C1314480354,12,1493480.08,1,12,12,0,15,614,0.0833333333333333,1.0,0.525640532378587,Low Activity,0.402564053237859
C1355955638,12,1370749.02,1,12,12,0,161,690,0.0833333333333333,1.0,0.525640532378587,Low Activity,0.402564053237859
C1365960800,12,3747907.1,1,12,12,0,65,396,0.0833333333333333,1.0,0.525640532378587,Low Activity,0.402564053237859
C1386785907,12,4987238.16,1,12,12,0,257,737,0.0833333333333333,1.0,0.525640532378587,Low Activity,0.402564053237859
